2021-06-27 21:06:988 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 15:06:759 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 15:06:46 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //button[text()='Home']]
2021-06-28 15:06:179 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //button[text()='Customer Login']]
2021-06-28 15:06:522 INFO  AddCustomerPage :34 - clicking on customer name[[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //option[text()='Jarul Mehta']][[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //select[@id = 'userSelect']]
2021-06-28 15:06:650 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (6e71582a23b9da22bfeff025ca006076)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 15:06:594 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 15:06:820 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 15:06:465 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 15:06:873 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 15:06:46 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 15:06:198 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 15:06:229 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 15:06:505 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //button[text()='Home']]
2021-06-28 15:06:630 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //button[text()='Customer Login']]
2021-06-28 15:06:873 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //option[text()='Jarul Mehta']]
2021-06-28 15:06:80 INFO  AddCustomerPage :34 - clicking on customer name[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //option[text()='Jarul Mehta']][[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //select[@id = 'userSelect']]
2021-06-28 15:06:195 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (0a1ddf556d7a3398c57a2808c93c9bca)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 16:06:656 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 16:06:734 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 16:06:588 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 16:06:881 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 16:06:58 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 16:06:237 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 16:06:279 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 16:06:543 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //button[text()='Home']]
2021-06-28 16:06:713 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //button[text()='Customer Login']]
2021-06-28 16:06:954 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 16:06:189 INFO  AddCustomerPage :34 - clicking on customer name[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //option[text()='Jarul Mehta']][[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //select[@id = 'userSelect']]
2021-06-28 16:06:339 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ce0d00b8a8b1f98bad6eeff69b5ea860)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 16:06:687 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 16:06:37 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 16:06:760 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 16:06:17 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 16:06:206 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 16:06:367 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 16:06:394 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 16:06:676 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //button[text()='Home']]
2021-06-28 16:06:811 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //button[text()='Customer Login']]
2021-06-28 16:06:46 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 16:06:310 INFO  AddCustomerPage :34 - clicking on customer name[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //option[text()='Jarul Mehta']][[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //select[@id = 'userSelect']]
2021-06-28 16:06:462 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c9d829a21af9c626e6eddeb655bbdb79)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 16:06:629 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 16:06:253 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 16:06:490 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 16:06:772 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 16:06:906 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 16:06:79 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 16:06:133 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 16:06:406 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //button[text()='Home']]
2021-06-28 16:06:533 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //button[text()='Customer Login']]
2021-06-28 16:06:832 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 16:06:962 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 16:06:339 INFO  HomePage :55 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (c23dd34786e59691e08bd34def048758)] -> xpath: //span[text() = 'Deposit Successful']]
2021-06-28 17:06:474 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:617 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:587 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:911 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:76 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:228 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:253 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:544 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:698 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:01 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:112 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:533 INFO  HomePage :55 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (ac6a8a94ffb9f3ae006b633c22019d4f)] -> xpath: //span[text() = 'Deposit Successful']]
2021-06-28 17:06:421 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:750 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:37 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:276 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:385 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:506 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:539 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:825 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:07 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:307 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:395 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (8a0ad9f0ff5d9970c47589a32d382218)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:44 INFO  HomePage :76 - verifying Deposit MessageProxy element for: DefaultElementLocator 'By.xpath: //span[text()='Transaction successful']'
2021-06-28 17:06:194 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:458 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:397 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:749 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:898 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:29 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:61 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:390 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:544 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:808 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:932 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:328 INFO  HomePage :55 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (d06bf5544d5052f1fc841f51643c3b13)] -> xpath: //span[text() = 'Deposit Successful']]
2021-06-28 17:06:261 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:587 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:887 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:181 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:331 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:492 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:539 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:767 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:893 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:131 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:215 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:785 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (b10564a433cfa2c27b763bb12f147515)] -> xpath: //span[text()='Transaction successful']]
2021-06-28 17:06:171 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:363 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:294 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:594 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:779 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:948 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:983 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:293 INFO  HomePage :39 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //button[text()='Home']]
2021-06-28 17:06:419 INFO  HomePage :28 - Clicking on customer login button[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //button[text()='Customer Login']]
2021-06-28 17:06:747 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //option[text()='Ron Weasly']]
2021-06-28 17:06:840 INFO  HomePage :34 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //button[@class = 'btn btn-default']]
2021-06-28 17:06:550 INFO  HomePage :76 - verifying Deposit Message[[ChromeDriver: chrome on WINDOWS (cde6e712cdbe864c9b295e4d7071b070)] -> xpath: //span[text()='Transaction successful']]
2021-06-28 17:06:589 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:272 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //button[text()='Bank Manager Login']]
2021-06-28 17:06:402 INFO  HomePage :23 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[1]]
2021-06-28 17:06:704 INFO  HomePage :27 - Enter First Name[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[1]/input[1]]
2021-06-28 17:06:852 INFO  HomePage :32 - Enter Last Name[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 17:06:25 INFO  HomePage :37 - Enter post code[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/div[3]/input[1]]
2021-06-28 17:06:56 INFO  HomePage :41 - Click On Add Customer button[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:351 INFO  HomePage :29 - Clicking on add to Customer Tab[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[1]/button[2]]
2021-06-28 17:06:775 INFO  AddCustomerPage :34 - clicking on customer name[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //option[text()='Jarul Mehta']][[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //select[@id = 'userSelect']]
2021-06-28 17:06:42 INFO  AddCustomerPage :41 - clicking on currency[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //select[@id = 'currency']][[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //option[text()='Pound']]
2021-06-28 17:06:270 INFO  AddCustomerPage :46 - clicking on process button[[ChromeDriver: chrome on WINDOWS (cc7e631578552e1fa11a65e19c6a0d81)] -> xpath: //body[1]/div[3]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/form[1]/button[1]]
2021-06-28 17:06:401 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-28 17:06:161 INFO  HomePage :34 - Clicking on Bank Manager Login Button[[ChromeDriver: chrome on WINDOWS (9b9891d4ca5cf7a002f6460c799377fe)] -> xpath: //button[text()='Bank Manager Login']]
